	g__Acidaminococcus	g__Acinetobacter	g__Actinobacillus	g__Actinomyces	g__Aggregatibacter	g__Akkermansia	g__Alistipes	g__Allobaculum	g__Anaerostipes	g__Anaerotruncus	g__Atopobium	g__Bacteroides	g__Bifidobacterium	g__Bilophila	g__Blautia	g__Butyricicoccus	g__Butyricimonas	g__Candidatus Solibacter	g__Christensenella	g__Clostridium	g__Collinsella	g__Coprococcus	g__Corynebacterium	g__Cronobacter	g__Delftia	g__Desulfovibrio	g__Dialister	g__Dorea	g__Eggerthella	g__Eikenella	g__Enterobacter	g__Enterococcus	g__Erwinia	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Fusobacterium	g__Gemella	g__Granulicatella	g__Haemophilus	g__Holdemania	g__Kingella	g__Klebsiella	g__Lachnospira	g__Lactobacillus	g__Leptotrichia	g__Leuconostoc	g__Megamonas	g__Megasphaera	g__Mogibacterium	g__Morganella	g__Neisseria	g__Nitrosotalea	g__Odoribacter	g__Oribacterium	g__Oscillospira	g__Parabacteroides	g__Paraprevotella	g__Parvimonas	g__Peptostreptococcus	g__Phascolarctobacterium	g__Plesiomonas	g__Prevotella	g__Proteus	g__Pseudomonas	g__Pseudoramibacter_Eubacterium	g__Roseburia	g__Ruminococcus	g__Sarcina	g__Selenomonas	g__Serratia	g__Shigella	g__SMB53	g__Sphingomonas	g__Streptococcus	g__Sutterella	g__Turicibacter	g__Veillonella	g__Weissella	g__Zea
g__Pseudomonas	0.0746738216923509	0.640099421431197	-0.19613850514617	0.295550493427641	-0.1369075934666	-0.201995322743963	0.025855809637298	0.198988165928009	-0.0864029059124657	0.120234183808309	-0.0163235585871697	-0.302570550203551	-0.089576439274399	-0.117652431597789	0.00731807482194005	-0.0703620831258115	-0.00802200916152384	0.000345360617111589	0.139213436392245	-0.0150119468661788	0.0267812567889106	-0.235475239436873	0.0853556275490497	0.0655902171233208	0.45646920275992	-0.172361858770208	0.0795748237045373	0.0544354652499616	-0.00329384734912804	0.0537705598209981	-0.240234165084247	0.0804064446015236	-0.172770231914389	0.140325140482418	0.0492032205902694	-0.279883188535891	-0.117023328432667	0.269919873953946	0.178439515193635	-0.360759579048017	0.00531710621858408	0.294851087980399	-0.226638331947384	0.0181362409616648	0.123767360820238	0.0239073118966947	0.275782282925173	-0.277456678579367	-0.0513666082959295	0.00732284443780071	0.0383027787204111	0.196213170739343	-0.0017595494691491	0.00320537157239274	0.00528410197047703	-0.108576535069091	0.0285708992455218	0.0464605065879343	-0.214086569687804	0.0412219092374451	-0.215554529054852	0.127178372654112	-0.163356488258301	-0.0928427066343724	1	0.274456603767327	-0.0040234033524149	0.0536432140925013	-0.100619192024407	0.148451603712982	-0.00371742692291916	0.350534082114797	-0.236577754319838	0.459460135330357	0.13688753521391	-0.177458596966894	-0.21076522577333	-0.147184590345914	0.348291139118232	0.341812030459347
g__Pseudoramibacter_Eubacterium	0.0907096478162337	0.0771099938233808	0.205060253092383	0.100415958783409	0.183945578777718	-0.164986068189959	0.317732192069602	-0.110308204836857	-0.188872114597715	0.218187015251126	-0.111942394473407	0.134873394572811	0.122351491236725	0.0198475997231698	0.130207704399545	0.0651279401861732	-0.0925929490875672	-0.145519006609251	0.152398077371873	0.114011115637488	-0.319051539957037	-0.385061179753775	0.0965057986264869	-0.0784142338180172	0.17198536143136	-0.195176169784332	0.305091367901663	0.100877881845577	0.423069603329082	0.206603131669687	-0.268837300953569	-0.022963870497021	-0.271799987721177	0.0306493318305683	0.278984143806037	0.322143802917394	-0.194753318190997	0.0487866307512572	0.164827271067264	-0.300869243987727	0.361002737011973	-0.142949757654089	-0.321672188533278	0.012069105175366	-0.361883238510485	-0.136430871811021	0.114480048037439	-0.295499273997118	-0.15248292513743	0.171902830394958	-0.00038876279294552	0.037367243238906	-0.248005383023857	0.140667678968745	0.14436170660314	0.0808776835574775	0.163000463587174	-0.0905943175765183	0.390777392911576	0.210391218859147	-0.0593255020377016	-0.150344136274418	-0.148969070518764	-0.0723911464030335	0.274456603767327	1	-0.340940382872804	0.151210739039223	-0.05215714206362	-0.104851905566024	-0.274777778455393	0.262983080877539	0.0138479556077712	0.201314355678233	-0.0219648653573794	-0.135081835499427	-0.132530956569289	-0.394124306283722	0.281599966656222	0.143422098963387
g__Roseburia	-0.0869546328722974	0.00168860991348281	-0.106023980171817	-0.0917150293128062	-0.312272627499111	0.130832425296734	-0.109073566279432	0.00565846707769129	0.533515292972929	0.246910932345568	-0.232031997080225	-0.0190199352411108	0.220281166458403	-0.0159081777846471	0.413078481112203	-0.0311035507765414	0.116966165521162	-0.0736421077632309	0.330687988309588	-0.100480222364186	0.464228167778808	0.547500007421009	-0.051988401983668	0.0541840817165418	-0.218055934561312	-0.130179197919071	0.134071879568801	0.205513750931725	-0.385230754319905	-0.290329049920125	0.0480431395663244	0.0813466789833709	0.186832237059695	-0.246335294665881	0.1727109133286	-0.0523921567365686	-0.134381355034649	-0.142762409925945	-0.217441202624376	-0.00853982313189738	-0.0857869422640736	-0.165362666136671	0.0483906062155329	0.590566776967797	0.200820790636194	0.221695433264567	-0.147051464275667	0.0761442807730952	-0.12540260424037	-0.453506207678719	-0.253498182980181	0.000527343191995284	0.14001275242218	0.0851878899813839	-0.389350907556188	0.480301513924945	-0.127451308568579	0.135689820197857	-0.347343236545253	-0.00921805223552433	-0.0682144914863921	-0.0293552747187581	0.0615861956873471	-0.16680469258791	-0.0040234033524149	-0.340940382872804	1	0.0515933008142312	0.137560897193817	0.107017578654685	0.0273327673990684	-0.320204759284635	-0.149778646827145	-0.187703600571891	-0.269092843105017	-0.0219191931851391	0.0704271606430071	0.213537599949793	-0.275671952964814	-0.133404864830631
g__Ruminococcus	-0.00700886201559528	0.0654458651635686	0.0807088536482118	0.33329367634504	-0.285436449714375	-0.149592713509781	0.20963496366435	-0.235325028880015	0.234884897623485	0.0874876928719238	0.144226043083942	0.289716468335052	0.310055419191526	0.084942529794252	-0.105322627031905	0.257456638988038	0.217848855024515	0.039954243422209	0.239933087386108	0.0159557050997888	0.230452466967364	0.0588920490603295	-0.0775989967648597	-0.405528270827771	0.281604184034593	0.0630886262287968	0.0600383962479024	0.157682007486576	0.149323872268099	-0.130211276041955	-0.409169945790563	-0.0161918075987863	-0.253170180288721	-0.200336516594385	0.318561860670869	0.357906478645462	-0.106780488791705	-0.313495701122783	-0.117594144911372	-0.396948159182981	0.278891672824893	-0.143521662445807	-0.293277863540901	0.0388762944087566	0.0449644069363151	-0.332013046133904	0.0197759917826575	-0.309828837747851	-0.152835696649139	0.261719543794208	-0.0322971741381481	-0.16003451214481	-0.173437511534598	-0.0699562944047586	-0.00934210936588542	0.270738641181848	0.19517741726866	0.0420685496615688	-0.0569635950963578	-0.112082723933184	-0.000525563131553303	-0.149797235244581	-0.0551716545977578	0.063506669416541	0.0536432140925013	0.151210739039223	0.0515933008142312	1	-0.107360712016243	-0.384207707850171	-0.361868346756597	0.0494276216414345	0.396507187323082	0.269087131388445	0.102796943490208	0.028658142252634	0.217373169691382	-0.463775330811729	-0.118968867723193	-0.0613790300505887
g__Sarcina	-0.0941396721731718	0.00687384134852959	0.148593754119387	0.101714382826309	-0.00693975097334345	0.440428639897644	-0.236514751186086	0.0312924151429467	0.134738024424176	-0.363710657908699	0.115968188877969	-0.229821418357802	-0.257341440330365	-0.0600278800904873	0.0805684532272441	0.271423277075595	-0.063378962174215	-0.00568487048084199	-0.253678504530371	0.156913295688616	-0.0278601831923386	-0.0466991994015041	0.10624893187195	-0.170895279618239	-0.126588613628004	-0.19711129561715	0.446228416010899	0.123858198796998	-0.0507254208264938	0.019136718072123	0.0530700859245938	-0.0671455591437602	0.0402888514350898	-0.0906318921699519	0.265900656238349	-0.092653180243796	0.430928354807381	0.339852991414549	-0.00610799283031923	0.215976078944525	-0.190173072683435	-0.222071241482372	-0.0714115272105706	0.145778326963516	-0.446223675982246	0.442996092988699	-0.215352948588893	0.169545099933641	-0.138106199831736	0.0081104408810475	0.0186082823484191	0.231248824142692	0.0153215509540159	-0.201287134499477	0.0859134947263509	0.0846806908285787	-0.328222331174879	-0.292855136422725	0.079232859286885	0.175733952980758	-0.266862647159544	-0.255343240714875	0.0737018953127716	-0.162050956440521	-0.100619192024407	-0.05215714206362	0.137560897193817	-0.107360712016243	1	0.0437565613105318	-0.027852210329831	-0.0387537125346552	0.268920137208729	-0.229277160032013	-0.00752533512008405	-0.11016664229953	0.468498303969181	0.190555753648508	0.00813487476083023	0.0985808191628585
g__Selenomonas	-0.173365965494037	0.0828491736475933	-0.165088950352056	-0.170395999945926	0.127378240455167	-0.137518287524353	-0.221725538600999	0.0780185704269443	-0.214359641184399	0.0238575671893678	0.0587138869918187	-0.00305736313711742	-0.0835480935750529	-0.138146774748457	-0.134232741952698	-0.075714946792585	-0.0219887187342783	0.196334653162566	-0.138474008679288	0.155793536382589	0.214560093084523	-0.0241937134093213	-0.00369172303450603	0.504167447687124	-0.192318671652946	-0.16970469339812	-0.0683947234664783	-0.148079536170286	-0.0594780115400663	0.17680741623502	0.172964812660417	-0.25508598888731	0.0563253037719976	0.110228002524168	-0.0654826840379695	-0.537324649140874	0.385616428156955	0.0233938950047823	0.0472671054183064	0.115086256551349	-0.181826918994476	0.112624594913174	0.194399978125294	-0.19949810801497	0.252068280492111	0.263417674294448	-0.155823324977416	0.112377594592282	0.03950201811082	-0.157691630526118	0.177151114123954	0.0639761818635722	0.210589172038057	0.023150018333636	0.0816582129080251	-0.245147805398102	0.197018447624679	-0.0367352019281261	-0.115942412103026	-0.00083336316456563	-0.15313623094521	0.398915574537068	0.125563431783709	0.136643993807383	0.148451603712982	-0.104851905566024	0.107017578654685	-0.384207707850171	0.0437565613105318	1	0.177648134059143	0.196217207531672	-0.188006267049066	-0.182428797884674	0.0627643904617456	-0.203557529673786	-0.0696610902276298	0.447650994659747	0.123937073578639	-0.0692693521828288
g__Serratia	0.00104851448455241	0.165720628652449	-0.169730194099377	0.204510408836807	-0.276709866372612	0.0855309787788695	-0.350868797677296	0.299693243367915	0.0754173457696511	-0.247467619702332	0.413813010260185	-0.474382207613762	-0.0902727452752173	-0.494513214487967	-0.229063187478716	-0.129638327768165	-0.399901763018995	-0.0188111895803421	-0.171696567865867	-0.0776393432181754	-0.00866888295692636	-0.277656785806587	0.178807262450648	0.0912477154915181	0.104645010387642	0.172355426841374	0.0105797212477762	-0.121400583610234	-0.460636929863875	-0.201155043642551	0.313122382394174	0.34509620540827	0.223410220645887	0.401990629655224	-0.0843668170271819	-0.0966424834669849	-0.0105209709487913	0.0317423154716224	0.426455785268791	0.172063675496559	-0.418964460846767	0.342998660860002	0.375688114199227	-0.217311389633874	0.366219037206436	0.15439910595523	0.122141036248515	0.0193648615045701	0.17429373317034	-0.0886845185070989	0.532475641313832	-0.0264698047721366	0.0769666489327731	-0.387344653184257	-0.235373409105836	-0.449235154310842	-0.384571323934706	-0.152573627889754	-0.290399279071308	-0.270206763268877	-0.207270639629193	0.0271124167928678	0.00155225575980278	0.227370829609217	-0.00371742692291916	-0.274777778455393	0.0273327673990684	-0.361868346756597	-0.027852210329831	0.177648134059143	1	0.182203039758361	-0.208779776637998	0.290772227149396	0.336839975231719	0.0290093485767937	-0.224815234082397	0.522659345884928	0.440821439343179	0.254797114368741
g__Shigella	0.0715800760131497	0.274251479459084	-0.160097154018716	0.440097766229915	-0.207846818795005	-0.0300024591150724	-0.216413628833133	0.323777409771715	-0.236441481114016	-0.243774633821807	0.348638234527696	-0.0952347479449804	0.00507903652029077	-0.363875992661567	-0.294282246537997	0.145081140108172	-0.276635826882806	-0.0361644604219085	-0.0928749251145955	0.301848894638552	-0.214312852552772	-0.521561314657974	0.221362351542375	0.118224954645735	0.290451813094639	-0.0971881796552686	0.355453006713034	-0.346610451424888	0.0369472927993277	-0.104683867072713	-0.284053459475639	0.27232226040808	-0.33259682246161	0.486107502823801	0.0822425670598715	-0.129819672335016	0.061987602040257	0.0615450426381813	0.354757175534803	-0.10893260857988	-0.178736464991541	0.245060798695169	-0.0801301200212077	-0.117042891030614	0.212377604455459	0.258102191081431	0.374127363137532	-0.0992222942650992	0.0480502067322071	0.361009285412096	0.385801393620456	0.234863194025178	0.211705728629238	-0.349498299875809	0.141689706189433	-0.429972963910122	0.0652159402643185	-0.292004574517833	-0.130030599533261	-0.0815132266459965	-0.550461915542171	-0.143121372201099	0.0892515268674475	0.0253259069646723	0.350534082114797	0.262983080877539	-0.320204759284635	0.0494276216414345	-0.0387537125346552	0.196217207531672	0.182203039758361	1	0.126186920600214	0.30228124096685	0.373471796540876	-0.25893049816951	0.112834114176605	0.136686263730481	0.732762068025639	0.456090391914871
g__SMB53	-0.0290919543328147	-0.269392391516465	0.374020010440194	0.142238202472773	0.0468563624195461	0.011006774329402	-0.0089450079186836	-0.152652910368102	0.169208364694713	-0.0684352329636722	0.161235939473182	0.192293054506691	0.0326128310867416	-0.13028768906011	-0.331252868540324	0.324759733579115	0.262984447763079	0.0811020250720803	0.00545194423036497	-0.077605977059605	0.0843081852685834	-0.0169020339264573	-0.093691431191362	-0.07302066249852	-0.0615159690295403	-0.177821233872105	-0.0188193760276212	-0.152218895325625	0.191499368069726	0.134077860184842	-0.222662566762128	0.0556584591331106	-0.223619056273629	-0.0767477640109326	0.194902203513813	0.250049722413967	0.291959530455786	-0.0612826344553958	-0.318656983336452	0.118842981576285	0.0662747034781745	-0.046430224239279	-0.1850048025482	0.156326872742401	-0.152646060600449	-0.00166406733564133	-0.114281336432225	0.0363412220400017	-0.183732873403838	0.190387512110751	0.0606103712042407	-0.0821244768232299	-0.0561521604945324	-0.175330628796157	-0.067642823357604	-0.11035823716366	-0.0449297833272092	-0.151823242946249	0.298344377379681	0.0173009633863521	-0.0318350441173846	-0.164431116411823	0.321565428068912	0.0681247728784992	-0.236577754319838	0.0138479556077712	-0.149778646827145	0.396507187323082	0.268920137208729	-0.188006267049066	-0.208779776637998	0.126186920600214	1	-0.248306509575155	-0.115013539210663	0.243508200326825	0.654711685350984	-0.11029705398414	-0.000652152606269828	-0.0860586164890225
g__Sphingomonas	0.246223013049912	0.563791439199702	-0.167773087603145	0.404845087004645	-0.350755358657686	-0.0407092114177254	0.0899805223700668	0.212312265139353	-0.111042569737341	-0.0889715810509688	0.323651111087579	-0.272594262299546	0.0862938978950777	-0.123561187957795	-0.136760297388137	-0.0978058948740685	-0.224030164542574	-0.149679824061536	0.125234612614017	-0.0187558174784871	-0.0454560078724448	-0.359315313545818	0.124281114100086	-0.136381538546065	0.688982645206173	0.202638507018663	0.00161472723483177	0.0399166931852572	-0.105164744235183	-0.222363823970013	-0.117575120039454	0.203903340739042	-0.120801763411915	0.262882257952551	0.03576997784134	0.074812249335614	-0.342762740804108	0.154652740316995	0.386170961117762	-0.419114280860533	-0.099874978418364	0.282656758637789	-0.184731230618481	-0.142340242576816	0.207951700254113	-0.151674851673364	0.330097403684378	-0.183592053519781	0.148731941439207	0.213993120442804	0.25818395255621	0.0621307248987788	-0.0559726200506959	-0.17143244616187	0.0384538079075989	-0.291493259912808	0.0415873805824764	0.0833096889798177	-0.252010587752857	-0.181093963008831	-0.108017617277403	-0.100424400424777	-0.0940558028342276	-0.114103867362396	0.459460135330357	0.201314355678233	-0.187703600571891	0.269087131388445	-0.229277160032013	-0.182428797884674	0.290772227149396	0.30228124096685	-0.248306509575155	1	0.393216305036908	-0.0120268896385701	-0.342395549166414	-0.261254553225601	0.37465896284483	0.365455656649798
g__Streptococcus	-0.354458713687778	0.361224163563444	-0.267558968490088	0.318739165245077	-0.180689844177545	0.164326150898189	0.136808079698659	0.0911445346772844	-0.249993695745847	-0.182150516247636	0.539099063192189	-0.450653697963206	-0.269054460446015	-0.238669004070466	-0.259902519650805	-0.219502078599185	-0.0811679569782583	-0.162797118470758	0.0196696805307527	0.0633513038633574	-0.288296518032392	-0.408503037832247	0.303132460500279	-0.176132604381251	0.303257830759801	0.0986189425356289	0.10399682601785	-0.105399798479183	-0.275254748646039	-0.190043668056104	0.138346296913591	0.117149628924173	0.0424321714854671	0.367254750119705	0.327319406234745	-0.0664209847080739	0.0462979120891612	0.252647202953444	0.700569388383079	-0.116350322633034	-0.067434124185793	0.138172549405282	0.215358089595477	-0.400731891315863	0.156314383538931	0.279765177511014	0.362505856110417	-0.0469357785606404	-0.130816328326658	0.38172585662363	0.280468360741355	-0.00393166293746765	-0.194426350227686	-0.236155171303545	0.270387013903664	-0.323302581538138	-0.223834700282574	0.249612497581551	-0.18867320069047	-0.121353691254459	-0.389387916188346	-0.0779507540194767	-0.134636289203	0.0844846478304335	0.13688753521391	-0.0219648653573794	-0.269092843105017	0.102796943490208	-0.00752533512008405	0.0627643904617456	0.336839975231719	0.373471796540876	-0.115013539210663	0.393216305036908	1	-0.259104337439628	-0.0523020731000069	0.216469588801389	0.499937437322664	0.34661668688372
g__Sutterella	0.173913623967902	-0.210406769551486	0.200142721354275	-0.143098660516424	0.246177485346227	-0.0698649919796927	0.0888818341583574	0.0434427155626139	0.0742951070879036	0.241003019638139	-0.302716806124917	0.216448331847467	0.151953358778971	0.0600595982693537	-0.214476161345114	0.156780767526515	0.219124778132285	0.0417605944295053	0.164841542176778	-0.438285177772542	0.109228012118119	0.2244543826953	-0.576320213711498	0.0511705278941751	0.0305188751378693	0.0684141784256479	-0.339932991307634	-0.252018312113549	-0.129892653690746	0.113492417021434	-0.0378798766393931	-0.0783551625946599	-0.0431790306705974	-0.278054413383014	-0.208284241820641	0.31149962618286	0.0309536936366112	0.0781978635405666	-0.19997906138139	0.312972991022123	-0.138477148600031	0.137242858754284	0.0239318711432882	0.0435143442361389	0.283125399149487	-0.113227269349253	-0.181163518983111	0.162082534269605	0.0251626657145891	-0.223951529578576	0.150032285241693	-0.39411884675964	0.252226302553092	0.18014602031738	-0.275778435996878	-0.164881941921365	-0.102808174131729	-0.103199187561117	0.294049426618384	0.175102413098423	0.522188860439559	-0.125749237080724	0.153809623770188	-0.0839117950938001	-0.177458596966894	-0.135081835499427	-0.0219191931851391	0.028658142252634	-0.11016664229953	-0.203557529673786	0.0290093485767937	-0.25893049816951	0.243508200326825	-0.0120268896385701	-0.259104337439628	1	0.209607723326553	-0.0998898514873187	-0.277089504479288	-0.343834087388343
g__Turicibacter	-0.128488827281112	-0.171028836972229	0.238721620289568	0.128398079604671	0.0494230803037622	0.204222721733412	-0.111390349700638	-0.0102414267724872	0.213062449136857	-0.188684381641521	0.0724595994605874	0.166772629994979	0.0326267409226572	-0.154180190054071	-0.128364024374647	0.385466427820578	0.192819154017688	0.0987802698271719	0.0338360713036774	-0.135124334281876	-0.0349515899348723	0.139570586404353	-0.0151203879796982	-0.193828466675616	-0.174813619800505	-0.215659678993755	0.191157608183549	-0.0843048696311986	0.0719309514409591	-0.0424746532605597	-0.161033163161905	0.14263558262303	-0.146968159318795	-0.17482688646471	0.177680527760803	0.0524384556201229	0.271369499342226	0.123218212799981	-0.260740183767814	0.289065305190474	-0.125839640384035	-0.0854279820976593	-0.0476872460029293	0.149194158205034	-0.0902260087785818	0.186128519351264	-0.142030099646772	-0.0136409330209749	-0.308316989197652	0.0603739715639452	-0.103157579306507	0.0998365158119516	0.0473627471841874	-0.211087501410133	-0.0494817984757321	0.118974043742526	-0.235867567974709	-0.0897438890754822	0.241911083041527	0.107496953992475	-0.169229063043456	-0.256597815909476	0.202179421681064	-0.0817636724260473	-0.21076522577333	-0.132530956569289	0.0704271606430071	0.217373169691382	0.468498303969181	-0.0696610902276298	-0.224815234082397	0.112834114176605	0.654711685350984	-0.342395549166414	-0.0523020731000069	0.209607723326553	1	0.165694107114624	-0.0256652407302353	0.0014474001809237
g__Veillonella	-0.362980266398264	-0.00986001172341186	-0.0866530653099825	-0.0461958067487973	0.0959688217190879	0.103920453475239	-0.553801379534383	0.194475424415094	-0.0117454571583156	-0.319056493718728	0.163347439432032	-0.223166321820414	-0.258614297449469	-0.348709060341594	-0.20946990968611	-0.133210470736809	-0.217527640232421	0.0645878768828687	-0.36824953418498	-0.0704024074540437	-0.122315154437016	-0.234810477551921	0.0620244847449623	0.292821999769237	-0.385455620468263	-0.0690707003924391	0.152960382312768	-0.16953394349119	-0.299357358384657	0.114283230268855	0.385410832874548	0.191723869562844	0.240473069226307	0.216647774464195	-0.0257947882487924	-0.238403551692235	0.296896314836412	0.141302150221282	0.242622098655709	0.639679527242307	-0.301325105272365	0.271328412129709	0.481109155119834	-0.0526576041821185	0.259334674599983	0.37077100748838	-0.0665043766404313	0.114387767834319	-0.0712821583746223	-0.135498169838221	0.298698636180299	-0.05479909484314	0.111200502834584	-0.171852807559643	-0.198077407039409	-0.223857839106163	-0.338387038129301	-0.132922089683407	-0.144946878914871	0.0246098590117094	-0.386105194886777	0.160839123675443	-0.12997459518533	0.256167640922655	-0.147184590345914	-0.394124306283722	0.213537599949793	-0.463775330811729	0.190555753648508	0.447650994659747	0.522659345884928	0.136686263730481	-0.11029705398414	-0.261254553225601	0.216469588801389	-0.0998898514873187	0.165694107114624	1	0.226490964016434	0.133383990595058
g__Weissella	0.0553335668923856	0.362373680748695	-0.122775610745043	0.409631160100656	-0.227359149264786	0.17955917943553	-0.16080795486928	0.226501252920468	-0.102593731293737	-0.239897302110174	0.368900190293862	-0.397316145447761	-0.028839007184598	-0.548653175617739	-0.102932389964117	0.0100560008281816	-0.325570842539675	-0.0697913991145359	-0.0522601575754685	0.274980223483461	-0.350501661264504	-0.556893460337022	0.426342440145674	0.134953814817425	0.305932504243532	-0.0957074311275639	0.306163598567333	-0.19062137069401	-0.0399922248244841	-0.098446045343998	-0.0682455548665983	0.488125899959097	-0.0744957249970946	0.651414437954833	0.21666073364652	-0.0851627743174058	-0.00465554756740034	0.167690030311819	0.429565601272962	-0.0996285502218992	-0.123330835728755	0.296237371508657	0.0179418962974211	-0.0270806672521258	0.0714348269420786	0.294635620289938	0.510433636009984	-0.198477289736254	-0.0524622753396871	0.305510212682266	0.286210303129982	0.272916236489519	0.123200047557864	-0.540369844133378	0.0270026407578943	-0.475003535469915	-0.254618775016303	-0.163293101828126	-0.15830585000471	-0.211237389228216	-0.634142184099651	-0.141259955770443	0.0453436865216444	-0.0153008991504052	0.348291139118232	0.281599966656222	-0.275671952964814	-0.118968867723193	0.00813487476083023	0.123937073578639	0.440821439343179	0.732762068025639	-0.000652152606269828	0.37465896284483	0.499937437322664	-0.277089504479288	-0.0256652407302353	0.226490964016434	1	0.6895376077315
g__Zea	0.0888406078204561	0.396410828874812	-0.118297384061451	0.417061498074639	-0.183880685611001	0.294498073305076	-0.127561590170877	0.107249749199291	-0.0016222793626447	-0.247777696398709	0.36918366030183	-0.460138707385686	-0.136673971782596	-0.303653065001779	0.126553886500196	0.0208089653601116	-0.343576821495217	-0.0547134859210293	-0.171650289781585	0.180884159909867	-0.315726015423764	-0.30698915714121	0.594072064469161	-0.000681973871835881	0.301493120568748	-0.0707318563861007	0.229747628544017	0.0814362150752264	0.0294538843569074	-0.160749953988658	-0.0103865692385496	0.514489197898197	0.016035863966393	0.483443844274553	0.165457430990423	-0.0624086164733003	-0.0915970349148487	0.106702684217763	0.304738807843866	-0.118041095202434	-0.0930350662526023	0.172164649995467	-0.0470263883900873	-0.0239641366367124	-0.160646576175082	0.1510789456062	0.445713254635887	-0.257763148023651	-0.0681354366817163	0.26503261155775	0.0697444079747085	0.38248014154252	0.0713418934841685	-0.473141938484711	0.0530720059896682	-0.180242829710767	-0.271547109703156	-0.0875772147528206	-0.175710658195439	-0.235357907427212	-0.531555989855232	-0.135066741566441	0.01837359577073	-0.20827292658326	0.341812030459347	0.143422098963387	-0.133404864830631	-0.0613790300505887	0.0985808191628585	-0.0692693521828288	0.254797114368741	0.456090391914871	-0.0860586164890225	0.365455656649798	0.34661668688372	-0.343834087388343	0.0014474001809237	0.133383990595058	0.6895376077315	1
