	g__Bacteroides	g__Parabacteroides	g__Odoribacter	g__Sutterella	g__Oscillospira	g__Fusobacterium	g__Ruminococcus	g__Blautia	g__Bifidobacterium	g__Bilophila	g__Faecalibacterium	g__Prevotella	g__Coprococcus	g__Akkermansia	g__Butyricimonas	g__Haemophilus	g__Pseudomonas	g__Dorea	g__Paraprevotella	g__Streptococcus	g__Roseburia	g__Delftia	g__Elizabethkingia	g__Lachnospira	g__Eggerthella	g__Escherichia	g__Propionibacterium	g__Corynebacterium	g__Veillonella	g__Campylobacter	g__Staphylococcus	g__Eubacterium	g__Desulfovibrio	g__Actinobacillus	g__Alistipes	g__Neisseria	g__Micrococcus	g__Holdemania	g__Collinsella	g__Dialister	g__Rothia	g__Chryseobacterium	g__Pedobacter	g__Enterococcus	g__Mycobacterium	g__Enterobacter	g__Anaerostipes	g__Herbaspirillum	g__Acinetobacter	g__Cloacibacterium	g__Aerococcus	g__Sphingomonas	g__Agrobacterium	g__Facklamia	g__Clostridium	g__Trabulsiella	g__Lactobacillus	g__Actinomyces	g__Nitrospira	g__Comamonas	g__Oxalobacter	g__Frondihabitans	g__Enhydrobacter	g__Devosia	g__Epulopiscium	g__Gemella	g__Variovorax	g__Methylobacterium	g__Microbacterium	g__Stenotrophomonas	g__Brevundimonas	g__Gluconacetobacter	g__Anaerococcus	g__Actinotalea	g__Leptotrichia	g__Phycicoccus
g__Aerococcus	-0.378150919817694	-0.177829953965662	0.293681103087436	0.200514842354651	0.0593332240137575	-0.253732775461041	-0.2242500700231	0.114859859875844	0.0766798109223798	-0.20164840115729	0.12986739642402	0.0030735337995354	-0.121161195572326	-0.368169599105131	-0.133982288661191	0.0651248084007561	0.431013663006459	-0.301051375455055	-0.301423511430559	0.332333645492879	0.347294391920899	0.228268699115258	-0.0941814298836461	-0.220374372335784	-0.3633541880403	-0.174057641994439	0.345027164024279	0.446367053499405	-0.0720446501011566	0.178613901879029	0.681851505228074	-0.358277526425088	-0.289453078025592	0.553644627115244	0.555687430943188	0.141266328978725	-0.104181947781025	-0.0974935715654576	0.307219378145038	-0.124107122765846	0.105653719232554	-0.215709743318814	-0.0742836537329419	0.0371417217060961	0.228809246559517	0.0254579230618104	-0.0140022018393524	0.501201784861987	0.141723560632416	0.212016726218617	1	0.598945275384026	-0.461954967714386	0.549471646753964	-0.455010856613137	0.0844286085096173	0.399279370523102	-0.0400079680745407	0.282588910235167	0.346271675549646	0.143239184445243	0.356743076751567	-0.326761359467592	-0.232179500310248	-0.303488513502311	-0.322791780496308	-0.544104337024344	0.220421156994438	-0.23359942878244	-0.309904345445289	0.61836630348896	-0.345290825265062	-0.374134826263779	0.281624351823484	-0.198180214146522	-0.215305974626789
g__Sphingomonas	0.0286199208787656	-0.477166099787539	0.0429467706518978	0.18897868487393	-0.0937698522806296	-0.0972284352909168	0.0958484322147534	0.134070779786894	-0.0164067002926299	-0.433534240987567	0.291107889527557	-0.0383395553465312	0.0797937876287171	-0.558131107674717	-0.0347643632554061	0.25706036237134	0.107246231771412	-0.0450697088081127	-0.294598590849369	0.245506526860294	0.465137145859026	-0.161568565775312	-0.113594196343705	-0.408025503345469	-0.213855835529774	-0.090001421086993	0.309200591118476	0.27640528261598	0.159013788643228	0.585565318400997	0.55013368337609	-0.471125465969934	-0.255189910097508	0.41716296085312	0.355820484114392	0.266130047659384	0.0221875368474293	-0.0876116891281922	-0.0125824144200779	0.176690012236876	-0.0643414212282638	-0.383172505339324	-0.202392937366936	-0.162991964272612	0.0741104999891916	0.166096722640043	-0.118824664247517	0.146167872566791	-0.00358286491479949	0.17213921690748	0.598945275384026	1	-0.273603400582344	0.315767148903767	-0.463951654481609	0.357033732163774	0.535602077574788	0.178858989383014	0.0446109790512742	0.248216948313974	0.0320166260661405	0.041981421643664	-0.186044994144763	-0.13275563765594	-0.338808102663278	-0.0740932405626473	-0.650507713916813	0.444385355509113	-0.175828128598142	-0.453563418893931	0.35755178962077	-0.426613485861633	-0.302571647125889	0.403308978514524	0.182834894965589	-0.0602833677879963
g__Agrobacterium	0.437679558161433	0.138760058880449	-0.463366891187457	-0.307133746126914	0.0765505624614835	0.548157257587297	0.373477520888703	-0.235405967412305	0.0934431524390235	0.263012444168304	-0.155491677421048	0.0384437027436917	-0.0572083843608791	0.367836449242625	-0.207867503179044	0.389415761606193	-0.393745555012502	0.0148629102918733	-0.226923250840729	-0.261089988844799	-0.0809740683876133	-0.205043645912357	-0.0473686477247749	0.0907894263381145	0.302222010419524	0.569262799623322	-0.610788873136239	-0.452192237737906	0.556929846199406	0.10096036275372	-0.181826139298206	0.599743830317666	0.274142461815926	-0.235649858983521	-0.438245909965294	-0.0105767166878475	0.212637592110127	-0.323820084505484	-0.729357746656526	0.115830881126378	0.252332902229324	0.0335894748144773	-0.107320852904647	-0.424716435811063	-0.104360387886496	0.455836534873189	0.176287074502486	-0.32683701942352	0.41032796184497	-0.453908268995254	-0.461954967714386	-0.273603400582344	1	-0.326356221245565	-0.0373743183457721	0.207272711776539	-0.00737407042230758	0.427090719860392	-0.12032663601852	-0.465464419135785	0.189691657959847	-0.0161656932749864	-0.166790570906385	0.205953166939333	0.606606932409075	-0.267894752590606	0.0955730250984226	0.111789166892577	-0.417739363574394	0.00766154167294474	-0.374443381409457	-0.0983146255399008	0.143192560004365	-0.137485936208719	0.402695097195937	0.293390240545523
g__Facklamia	-0.278780561254555	-0.104323516826413	0.134910142669146	0.446839318808258	-0.249524651587598	-0.0477033192396191	-0.259525453414707	-0.0744925958286437	0.0969840504729802	-0.180674454637125	0.228389041182463	0.206443968091195	-0.0135202620877848	-0.156736100955972	-0.0298983559627469	0.290484222544205	0.225752813163407	-0.0465988669271687	-0.174384615160952	0.197237651942903	0.0943665003531425	0.0874912935775325	-0.487616490169372	-0.288386564765621	-0.520819390444811	-0.204360568383253	0.284304475011305	0.476374007964082	0.218110381648583	0.259388848487421	0.507131362187991	-0.169479600941756	-0.047945716488738	0.694107006520635	0.524579540967623	0.424492741360799	-0.472996399454719	0.161649779166513	0.0945559510196262	-0.434621954898259	0.318816271353341	-0.399760421492997	-0.455960611938782	0.22994745289727	0.498852003318274	-0.351184116667759	-0.263296734375606	0.626090265046903	-0.0298293574763082	0.41692232105793	0.549471646753964	0.315767148903767	-0.326356221245565	1	-0.381230078542512	0.180321160564032	0.0986667569111364	-0.393834166598217	0.495561000251502	0.480732794821502	-0.251961269636151	0.575319196708055	-0.547228167105028	-0.507087097207397	-0.160517975857054	-0.249647360362237	-0.384795665042941	-0.201951766640637	-0.167933670146363	-0.39086903084435	0.624652354716606	-0.298065124695791	-0.304989173121349	-0.0975469622017861	-0.200161456356235	-0.162994822857281
g__Clostridium	0.0326404279442366	0.371719524056897	0.496489097331727	0.26493194966876	0.457467390496068	-0.310405789701551	0.474385206144715	0.491762264671123	0.356992439464764	0.235535113446754	0.424903532762896	-0.23144687455136	0.655162716742736	0.494079583543613	0.282927097137701	-0.406199314376242	-0.535248996601703	0.616440764340808	0.32627694638209	-0.339427278999663	-0.134401035745275	-0.327535282116828	0.0269962058112272	0.660544983666973	0.583660429806546	-0.160550046360998	-0.189659790627725	-0.768705984217566	-0.345539534314323	-0.268233125626686	-0.79582542776367	0.487422427877854	0.0965625875602911	-0.349238091898751	-0.02153710111513	-0.573585474174886	-0.0755987928668962	0.646021222862077	0.17048757827883	-0.176056921577073	-0.367272898625583	0.101611697783617	0.0793328932547972	-0.0989646652413586	-0.502763173947233	-0.217033889726458	0.32739049097292	-0.445877321344297	-0.144088581009781	-0.252971557611936	-0.455010856613137	-0.463951654481609	-0.0373743183457721	-0.381230078542512	1	-0.609440800371983	-0.691408962456858	-0.258094407454007	-0.228571015023997	-0.254346120455621	0.208638777182645	-0.43476638394051	0.511404439492343	-0.19855476548719	0.401850825059653	0.0853502616534337	0.290905414470791	-0.306775495496587	0.335371358763377	0.248813557677774	-0.115094743400028	0.229409427025749	-0.00943725774761768	-0.0791254824504941	0.0858631728960148	-0.197995573808683
g__Trabulsiella	-0.0357078324659624	-0.574967666342303	-0.474566309357294	-0.0712441804334721	-0.502158074066081	0.328009527008158	0.140307781987736	-0.141794250635736	0.0197981673038842	-0.586287187098401	0.0333183330595845	-0.0243280462011208	-0.0765427398260719	-0.335205350825954	-0.226301727539272	0.692924190196252	0.0271121560789438	-0.00234467879157629	-0.344346760963497	0.433647716432013	0.334850002413783	-0.129010064339558	-0.158361979443401	-0.493188278609585	-0.161638569876664	0.19632261176277	0.0864659761140357	0.329574088458317	0.718270260305294	0.646402712104061	0.500865217561571	-0.181747643298336	-0.169862822913953	0.289828100188729	-0.104147117586401	0.52093599060008	-0.0918414752093924	-0.339006879752544	-0.504657742560505	0.235803283704538	0.514697224984349	-0.2763450470463	-0.339663307571626	0.00651023102110153	0.425262233305353	0.141499826491371	-0.338472150432142	0.271782803563304	-0.0515255885294819	0.289742942507833	0.0844286085096173	0.357033732163774	0.207272711776539	0.180321160564032	-0.609440800371983	1	0.552731946792828	0.206465443705377	0.135762586755043	0.197901773817046	-0.357193673058648	0.145524432272392	-0.464124985858301	0.0859738694797127	-0.228119842736168	-0.000184238258376953	-0.183110344015885	0.0650567080004998	-0.366882895060483	-0.417395304931603	-0.0526688856324421	-0.191003993333521	0.16040631220805	-0.222429023953028	0.254381053112695	0.304285058514349
g__Lactobacillus	-0.251517620220763	-0.475400458980465	-0.300562388553841	-0.382294612782267	-0.0788648392715513	0.102809407512397	-0.215890324478014	-0.00798053593723609	-0.237085658314823	-0.300720516501969	-0.263641117079226	-0.0325380208428851	-0.448155700184052	-0.564407666013705	-0.29332331508932	0.25812464180729	0.556182836476611	-0.575233757103154	-0.576731638743632	0.399950211552403	0.345751467684022	0.355620665205709	0.319162928542773	-0.337844423141063	-0.180963346197213	0.189888938814944	0.401481704793089	0.454326686419478	0.28853694282154	0.247580123572948	0.680935509298985	-0.394577469209953	-0.217688846106548	0.231224958741433	0.0253433303479258	0.111432387485152	0.132628521490142	-0.633878868589231	-0.044427363387505	0.356298828089097	0.471960840504406	0.21362744991312	0.148070398715823	-0.181870170739066	0.114170829996466	0.512266192036588	0.112465201441207	0.163146509471107	0.308134019685276	-0.0554789434117039	0.399279370523102	0.535602077574788	-0.00737407042230758	0.0986667569111364	-0.691408962456858	0.552731946792828	1	0.645460923135477	0.0779404151422856	-0.148451569118357	0.14753092322393	0.114186990489691	-0.317669725613016	0.388334940161704	-0.308363315664883	-0.292636631343669	-0.308570924518297	0.215004354762951	-0.457073098512677	-0.439476774974634	0.0538647851904365	-0.295645268929987	-0.0449853374948264	0.232439976212422	0.0814704363659285	0.0922426252012639
g__Actinomyces	0.131401756181922	-0.22672510106921	-0.307139345921264	-0.521406657665493	0.195753270555911	0.274962813938361	-0.0181359004737169	-0.0470656075647947	-0.318022993303053	0.139682167654715	-0.308392984565083	0.0564411913415556	-0.324025189722451	-0.159086409516556	0.000177868023078024	-0.021089169488535	0.214065791519813	-0.459297829679687	-0.386931116494732	-0.126613539003817	0.161652207863259	0.261967881806788	0.535451594414782	-0.122136427175408	0.157357262813233	0.245706272694191	-0.0650198916826011	-0.0717426092356633	0.169168162661358	-0.063027808447803	0.0620584544158829	0.0541116272821981	0.0703505591053134	-0.354615315510678	-0.262918792745828	-0.310176374246296	0.482200849246823	-0.634071359915603	-0.119074999680986	0.411126004197785	0.243751128325859	0.41774948439853	0.355742532826408	-0.472362781857366	-0.360266066679439	0.792796125166066	0.38889636040137	-0.426057578627367	0.452473718240387	-0.592478599292315	-0.0400079680745407	0.178858989383014	0.427090719860392	-0.393834166598217	-0.258094407454007	0.206465443705377	0.645460923135477	1	-0.339838328977992	-0.502482384443577	0.430994618700657	-0.233430441403898	0.087218725690651	0.634181178228069	0.107024264706176	-0.309150435780969	-0.0613629023981354	0.198986398694781	-0.216910877258541	-0.192339408944139	-0.398901678066934	-0.099113714813432	0.0597836289714456	0.241410149109547	0.256073720286887	0.190400062189717
g__Nitrospira	-0.294330353842468	-0.00523917396583484	-0.125123967779038	0.218809239475477	-0.33973779749456	0.142644014651214	0.0326754461713316	0.0603701612013141	0.113684153770791	-0.0361359224712701	0.23381290116339	0.125437429907023	0.135890557798574	0.188426116648592	-0.165423544674051	0.453622786217948	0.0186630844181728	0.0159428457387959	-0.361932387667606	0.321696629095124	-0.143477279096897	0.00462574210820721	-0.375205586088566	-0.19545901555174	-0.213453314252156	-0.0421554891495801	0.399567894629769	0.21381378487353	0.365234214892947	0.0942218654843015	0.367917860004247	0.163190258977324	0.089026021616909	0.589108033110457	0.285606586288744	0.0824317328223441	-0.710768867559502	0.144016781026753	-0.0123007534167667	-0.656586001946181	0.520063449668789	-0.322229964408603	-0.288924667908416	0.195832039886287	0.524234488370324	-0.436636285008717	-0.283246446993074	0.54957219157743	0.0365831255315455	0.197666164875229	0.282588910235167	0.0446109790512742	-0.12032663601852	0.495561000251502	-0.228571015023997	0.135762586755043	0.0779404151422856	-0.339838328977992	1	0.151027949427667	-0.298681628857801	0.621732858563924	-0.695918453763216	-0.460881375678654	-0.0127828264900154	-0.497478605360816	-0.297114921459201	-0.315439697073676	-0.473636639623021	-0.236282134133069	0.447666327761733	-0.09551024612456	-0.0412811710239996	-0.199858966477752	-0.318062552504365	0.0314711626132308
g__Comamonas	-0.209631252817229	-0.395910461827127	0.257466914590675	0.609390847667114	-0.483693301352419	-0.0727233614683852	-0.296470093166781	-0.0947918688614719	0.0784650588323346	-0.449170406528434	0.258734646900602	0.224786976765406	0.134122363714591	-0.120927537179201	0.332241560929405	0.152997520434857	0.147181218547476	0.268650060137486	0.375265879433606	0.14294890288676	0.138599432403748	-0.144255094103324	-0.44432035647627	-0.358758694094534	-0.62813186424824	-0.5364741266525	0.184679306668971	0.558546168617747	0.0236677977061996	0.316917159268329	0.187134880667209	-0.335067534582049	0.114829146831144	0.469999636910613	0.490539127213222	0.554302938858023	-0.39745903036301	0.386462131832342	0.184249433656411	-0.140402335669898	-0.0737000684246634	-0.45930658467714	-0.39996831313007	0.400248623565765	0.439236710458591	-0.615723200380821	-0.588479104682765	0.625538869006249	-0.397228579119913	0.717296634412778	0.346271675549646	0.248216948313974	-0.465464419135785	0.480732794821502	-0.254346120455621	0.197901773817046	-0.148451569118357	-0.502482384443577	0.151027949427667	1	-0.557440362650486	0.179178281543267	-0.285406029098963	-0.396964985825562	-0.399114717895911	0.40880649728825	-0.0526550530060844	-0.19142895729097	0.321912996441366	-0.233752570227872	0.262879841586299	-0.0999954423662752	-0.0505160783478411	-0.327062601486575	-0.28088050024358	0.0212672143496225
g__Oxalobacter	-0.0980930424592965	0.183821991090658	0.337001190867308	-0.236216993134894	0.868093053790951	-0.230257296886613	0.18120466921369	0.357890386325627	0.212351651556675	0.345223222448771	-0.0597562779881932	-0.241035449105605	-0.0865349379329031	-0.036782547606991	-0.0426678640051923	-0.434344432644459	0.114022056444603	-0.304669009371653	-0.325279484084029	-0.171289479543869	0.346385718502493	0.226245866483281	0.364783840200689	0.541759090675574	0.391997574284047	0.0757672625645534	-0.191183951136742	-0.381898647095434	-0.340989534851573	-0.286917303603708	-0.100040422245825	0.222249285835542	-0.202908238557866	-0.173073346353102	0.010031304027134	-0.488716274215749	0.498640188170889	-0.20391255069334	0.0960724527946425	0.164504546970726	-0.138233112229416	0.321200764442101	0.374345550994371	-0.566301805259382	-0.605597955652658	0.627027807777795	0.83414345917973	-0.454502373948852	0.584412697612076	-0.560114300404243	0.143239184445243	0.0320166260661405	0.189691657959847	-0.251961269636151	0.208638777182645	-0.357193673058648	0.14753092322393	0.430994618700657	-0.298681628857801	-0.557440362650486	1	-0.316385864600963	0.452889034201718	0.315124264093716	0.42031813801393	-0.377962846174755	-0.241411112217422	0.239108818325384	-0.162105919597664	-0.048656110576094	0.0363727515667205	-0.413517957090852	-0.352694169331314	0.39710015667778	0.125467802027825	-0.407435507624973
g__Frondihabitans	-0.0856158702792789	0.0994704677516367	-0.290051147870809	0.0918802952264641	-0.436196970392012	0.41936322699838	-0.306056086218061	-0.416949830745328	-0.165715779231395	0.189366403126625	-0.044298890976128	0.508618835707051	-0.183799509036802	0.277633920088952	-0.052318969020694	0.475094912026123	0.142196379401065	-0.229110151300344	-0.267579289477721	0.0771063846980759	-0.294247001327321	0.165130518067224	-0.375250508456413	-0.431228977777556	-0.498614708889781	0.0655607707604161	0.0396960104628293	0.450243226131691	0.309684547100864	0.0547387778446325	0.529500111974714	0.117347861970959	0.379088299289628	0.526097190264884	0.274447648288875	0.271879651552625	-0.41998784991441	-0.14583788150787	-0.104371254671621	-0.614544469077952	0.356460030194508	-0.205439886603484	-0.304065490485119	0.241905392433386	0.615035555061795	-0.259503765678225	-0.343000593078214	0.515910141574635	0.205509566321126	0.141730523164194	0.356743076751567	0.041981421643664	-0.0161656932749864	0.575319196708055	-0.43476638394051	0.145524432272392	0.114186990489691	-0.233430441403898	0.621732858563924	0.179178281543267	-0.316385864600963	1	-0.778200545172035	-0.464993402511131	-0.118750757928404	-0.358324730106121	-0.240601919718779	-0.0830482277718637	-0.342197724925767	-0.0466621074637188	0.304323248319039	-0.0320397499798276	-0.0102326219045506	-0.131967068583672	-0.296866793844532	0.0399282798915358
g__Enhydrobacter	0.0160332603023751	0.190603021255344	0.569067811748336	-0.180191926009305	0.596986061731794	-0.529743486420876	0.0896992642634246	0.396856538901716	0.0979697265451401	0.0465756480628647	-0.0140596437686032	-0.373207534605881	0.125560048967379	-0.113618602604956	0.160590141927018	-0.657891773072356	-0.0230385014840292	0.123636333760668	0.401630805651827	-0.25648093294228	0.172124178897758	0.104386162196055	0.545160382974041	0.554546744201298	0.471434233853433	-0.0625275337244531	-0.136559631982934	-0.431721568812798	-0.611620010847744	-0.285607744938902	-0.599573145581781	-0.0555915771649068	-0.287156609308306	-0.546619544388824	-0.224086655117671	-0.380575627114091	0.549354947664562	0.223784305763683	0.345760319075105	0.502501138509917	-0.549697009588266	0.443163763949023	0.552835977717292	-0.157234851117494	-0.656354791650728	0.189037877845537	0.537743607295738	-0.522383238303883	-0.180014756175958	-0.156951227583854	-0.326761359467592	-0.186044994144763	-0.166790570906385	-0.547228167105028	0.511404439492343	-0.464124985858301	-0.317669725613016	0.087218725690651	-0.695918453763216	-0.285406029098963	0.452889034201718	-0.778200545172035	1	0.470436274569276	0.151833999141505	0.339622510768274	0.346071423805964	0.0546218231854016	0.437131882117111	0.200433674945061	-0.212058993018227	0.00275511316176812	-0.0562459345792158	0.15823944176166	0.215918189821879	-0.412159695078579
g__Devosia	0.0658940409735104	0.0532124217935481	-0.127925395406007	-0.732124123427975	0.19492326126623	0.0656498637487377	-0.226606069313817	-0.0223227743161746	-0.398057568317599	0.0277045735252171	-0.54582381621073	-0.169032211083795	-0.450151278857686	-0.400226285935482	-0.276136039363825	-0.291615242819637	0.44111047967022	-0.465852339985788	-0.0261229614106684	-0.0133934996930347	0.0328023954528688	0.527099000418004	0.828846463584055	0.118746936238531	0.250721058488616	0.351499756671189	0.0078677288849165	0.0933745846122127	-0.134267070777299	-0.168909599943352	-0.0258551416430644	-0.312710336891377	-0.232203754519868	-0.526705604171122	-0.526557873700938	-0.0750731066024496	0.615033091007469	-0.512115298154234	0.0298641030663626	0.652855124781842	0.0415928042894238	0.726711907817938	0.707288942388204	-0.02091365858646	-0.318080757633176	0.635723682273226	0.346777116938282	-0.312434909030621	-0.0460530258704811	-0.151724743940129	-0.232179500310248	-0.13275563765594	0.205953166939333	-0.507087097207397	-0.19855476548719	0.0859738694797127	0.388334940161704	0.634181178228069	-0.460881375678654	-0.396964985825562	0.315124264093716	-0.464993402511131	0.470436274569276	1	-0.0273642354099297	0.0463419793424261	0.286529406615014	0.21270277722067	0.0377838232348377	0.212023007287487	-0.46010226697938	0.18897281345456	0.30484041727605	0.182616559124456	0.211186420710386	0.0540504129957199
g__Epulopiscium	0.340992545902	0.483091599050136	0.251247816761625	0.0498826663228405	0.599848783528709	-0.0141639796093297	0.380077900051178	0.14456342676947	0.176239389003232	0.458500049835271	0.185072515685969	-0.159523133860495	0.204482916984139	0.244845220351406	-0.0301192064084695	-0.127490987721124	-0.40739829014221	0.13555107428066	-0.12433993453381	-0.481457323056536	-0.0408056911293126	-0.184759235227803	-0.157571446394716	0.366791071823162	0.285979426449046	0.327130805088392	-0.50439634122787	-0.633117460076354	0.107004837107877	-0.0286963300146926	-0.438170747669942	0.527374730290264	0.0611908567174718	-0.163143418791798	-0.0819244772950453	-0.296687620864644	0.319758792819426	0.151450963921409	-0.224093711121041	-0.193279196384028	0.0481800218765228	-0.00300295710552153	-0.0828641374106315	-0.462262956616391	-0.364258142718256	0.28137353397166	0.508967819317519	-0.403514062513362	0.320085934802274	-0.456394496336499	-0.303488513502311	-0.338808102663278	0.606606932409075	-0.160517975857054	0.401850825059653	-0.228119842736168	-0.308363315664883	0.107024264706176	-0.0127828264900154	-0.399114717895911	0.42031813801393	-0.118750757928404	0.151833999141505	-0.0273642354099297	1	-0.350065406167387	-0.0909295060647599	0.0171523372074691	-0.14635614251475	0.0138052737550846	-0.0623532757449584	-0.254232179702875	-0.282946222697616	0.0400408340866678	0.453279564410667	-0.172138100155757
g__Gemella	0.189252442848965	-0.180505923387505	0.0849606761544234	0.114832821415561	-0.321748222605679	0.00624648619874551	-0.12011619664495	-0.138580439106984	-0.0425078350134026	-0.320103369649618	0.0337335863004519	0.138719065555082	0.113795652691785	-0.0536327292432573	0.336461768090513	-0.107664812350709	-0.101481560698215	0.392346164108391	0.749446936622343	-0.0835765886276714	-0.019730116495622	-0.167266385651358	0.118797144839841	-0.0828146132666646	-0.152922782426593	-0.201922612190666	-0.095162069756144	0.125180541262251	-0.178995170984326	0.0790695613275892	-0.329197798050226	-0.257800140258363	0.0734172862402268	-0.351337055528878	-0.101057529068799	0.314746977113172	0.160199014491515	0.322536703807315	0.0537623067964563	0.443010428330509	-0.512111948821366	0.0203048846937385	0.0257829333140111	0.348810796525913	0.0288038818062207	-0.303750124619134	-0.400716032728589	-0.0481474614577649	-0.59827513666998	0.38116294778068	-0.322791780496308	-0.0740932405626473	-0.267894752590606	-0.249647360362237	0.0853502616534337	-0.000184238258376953	-0.292636631343669	-0.309150435780969	-0.497478605360816	0.40880649728825	-0.377962846174755	-0.358324730106121	0.339622510768274	0.0463419793424261	-0.350065406167387	1	0.384186293132346	0.0250834080464986	0.668403599686588	0.221204938496575	-0.34742488198102	0.344994979800943	0.332490225878286	-0.213540482831974	0.0952057182707173	0.175682542283147
g__Variovorax	0.109884117910825	0.288399361936073	-0.0560371451343591	-0.370776268942062	-0.133164381842188	0.134229484756646	-0.294693989070965	-0.182063410842266	-0.432182780296185	0.193531329131969	-0.250981000201034	0.0810411150621753	-0.101684388101015	0.238151900597884	0.158223909071536	-0.33372324086882	0.0227844701257357	0.00194962784193775	0.527759495485871	-0.240409391113622	-0.474853970776098	0.254527172975144	0.438705106441575	0.125367138836602	0.115688998749854	0.0795232642763512	0.00808003683321025	-0.0386999089620046	-0.187444508134148	-0.40820379394655	-0.570281721941492	-0.017016757469049	0.220589607687306	-0.549273046424287	-0.419983410470574	-0.163561891769116	0.14449231855028	0.0294830948046855	0.235653392439259	0.174780836244749	-0.121431873565786	0.595196015269309	0.446236239847998	0.442321165951482	0.0112200465916451	-0.0716306833547604	-0.102498547157078	-0.143004734280264	-0.426099856843363	-0.0121131171105103	-0.544104337024344	-0.650507713916813	0.0955730250984226	-0.384795665042941	0.290905414470791	-0.183110344015885	-0.308570924518297	-0.0613629023981354	-0.297114921459201	-0.0526550530060844	-0.241411112217422	-0.240601919718779	0.346071423805964	0.286529406615014	-0.0909295060647599	0.384186293132346	1	-0.277892009397492	0.418803594122414	0.534803589737145	-0.520187897668675	0.646937941981407	0.531485449997074	-0.223672660324983	0.0448618238233509	0.167460379772204
g__Methylobacterium	0.404676199744181	-0.019514384440653	-0.204725539011215	-0.22881151108423	0.0745019424874898	0.295828315123461	0.0265601910069737	-0.290740473961411	-0.0441926956161003	0.0661790264836155	-0.237217434915263	0.0935507934277682	-0.204868717269148	-0.0206813319191884	-0.0832219255563332	0.167369951439382	-0.0662804851038158	-0.173937996379604	-0.0721635107224336	0.00108064834464627	0.141916636447189	-0.00551414543763353	0.121160478613947	-0.0902834386416292	0.0406870430468947	0.33818351004675	-0.406094728137361	0.00976059591382798	-0.0411933917481153	0.151605278420639	0.194364869525106	-0.0899180569600089	0.0917598999536717	-0.228768470973653	-0.216831421067618	0.233174204387717	0.442302675003666	-0.389459406604158	-0.356015658644521	0.337792744269825	-0.353889990303366	-0.0855677832459193	0.0610527366609381	-0.29495988855355	-0.116116971487691	0.360115672877358	0.0668737728504112	-0.212648414964316	0.155446098048787	-0.11473421289055	0.220421156994438	0.444385355509113	0.111789166892577	-0.201951766640637	-0.306775495496587	0.0650567080004998	0.215004354762951	0.198986398694781	-0.315439697073676	-0.19142895729097	0.239108818325384	-0.0830482277718637	0.0546218231854016	0.21270277722067	0.0171523372074691	0.0250834080464986	-0.277892009397492	1	0.0970005528505691	0.17849791148813	-0.114058500952195	-0.262361186303246	-0.0242639622560277	0.538086046015929	0.111433421909827	0.056852541086248
g__Microbacterium	0.294238659460618	0.148606282073312	0.415725430414292	0.249324800387263	-0.0227862847024923	-0.118728942561483	-0.321678613033724	-0.0409877436525234	-0.232240209311565	0.103960272920075	0.0441849599299437	0.244397410021689	0.105115512893227	0.136298227030292	0.58804809358034	-0.50920131639806	-0.0809604053607964	0.23211300019979	0.819704934923651	-0.434838487563954	-0.211105358828228	-0.0245910240638945	0.198526890831238	0.0561168404221194	-0.12909041177817	-0.330004656690156	-0.111671436766742	0.00840504205979861	-0.550040695494403	-0.248154426537644	-0.503109173679505	-0.140374595498882	0.288353236048036	-0.423499442901754	0.0616152855255728	-0.0720958523788321	0.283964177915175	0.328338061096373	0.400663870479424	0.168946405156402	-0.682073741671336	0.132975170218043	0.21279288825586	0.22182409208181	-0.123134257337346	-0.202081428054247	-0.132389160748964	-0.164660988129221	-0.400789125584801	0.166502744604881	-0.23359942878244	-0.175828128598142	-0.417739363574394	-0.167933670146363	0.335371358763377	-0.366882895060483	-0.457073098512677	-0.216910877258541	-0.473636639623021	0.321912996441366	-0.162105919597664	-0.342197724925767	0.437131882117111	0.0377838232348377	-0.14635614251475	0.668403599686588	0.418803594122414	0.0970005528505691	1	0.364012660684699	-0.254064841942679	0.383586299941612	0.182105782794405	0.0169009816352545	-0.0521844322052645	-0.102166173941685
g__Stenotrophomonas	0.410178373115771	0.663896709853307	-0.196155538896037	-0.456736892560182	-0.0363746705158959	0.395109305288028	-0.358004762848978	-0.452072793914171	-0.430309976505204	0.534525361078846	-0.482496894382099	0.289573802733296	-0.281947508302582	0.442759507008811	-0.00429343359350817	-0.247611683907046	0.00181304171122772	-0.161326552377211	0.527408536853689	-0.319849894879567	-0.716583333208272	0.323406116117454	0.385862431124125	0.17465747439939	0.129093942545093	0.390206992595727	-0.330171215385761	-0.0416599851509662	-0.403672036613304	-0.580697686007466	-0.367204948851331	0.144537490212101	0.367514021517673	-0.594634323703268	-0.521079963258955	-0.0320124765940508	0.30240667368418	-0.0563312823145325	0.0155268715125195	0.085396309811204	-0.486314289627657	0.407210955564143	0.486368675121878	0.397610276308584	0.0534653224657641	0.00881780122369438	0.00863672405651349	-0.233453855992721	-0.275075328353651	-0.125423414590055	-0.309904345445289	-0.453563418893931	0.00766154167294474	-0.39086903084435	0.248813557677774	-0.417395304931603	-0.439476774974634	-0.192339408944139	-0.236282134133069	-0.233752570227872	-0.048656110576094	-0.0466621074637188	0.200433674945061	0.212023007287487	0.0138052737550846	0.221204938496575	0.534803589737145	0.17849791148813	0.364012660684699	1	-0.324186972755901	0.586605665714114	0.490192475347364	0.21156130651133	-0.157357549575231	0.0923463883014997
